dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	source_method	pilot_score	pilot_score_percentile	spatial_null_p	label_null_p	fake_lr_null_p	null_support_mean	dataset_recurrence_n	dataset_recurrence_fraction	recurrence_support	annotation_quality	spatiallr_trust_score_pilot	confidence_tier_pilot	notes	method_support_count	stdlib_supported	commot_supported	method_consistency_support	commot_mean_score	spatiallr_trust_score_pilot_v2	confidence_tier_pilot_v2	notes_v2	tri_method_support_count	commot_supported_v3	liana_supported	external_method_support_count	external_method_support_fraction	liana_lr_means	liana_cellphone_pvals	spatiallr_trust_score_pilot_v3	confidence_tier_pilot_v3	notes_v3
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	stdlib_marker_lr_pilot	77.33122	0.90127841	0.019607843	0.032258065	0.16831683	0.92660575	4	1	1	0.5	0.89355856	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.002197074871297769	0.90583406	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.7348915772119871	0.0	0.905834	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	tumor_like	WNT5A	FZD5	WNT	stdlib_marker_lr_pilot	0.53167952	0.50875947	0.019607843	1	0.6039604	0.45881059	4	1	1	0.5	0.58115719	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	6.427176168621492e-05	0.65983816	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.06291496671778621	1.0	0.659838	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	stdlib_marker_lr_pilot	0.37563633	0.46164773	1	1	0.77227723	0.07590759	2	0.5	1	0.5	0.38028334	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.6276937532517174e-06	0.4996102	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.07739718009311743	1.0	0.49961	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	stdlib_marker_lr_pilot	1.2312234	0.62097538	1	0.32258065	0.5049505	0.39082295	1	0.25	0.5	0.5	0.46960655	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.8060385081597262e-05	0.57447549	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.16598757766719371	0.0	0.574475	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	stdlib_marker_lr_pilot	1.8877567	0.6624053	0.019607843	0.032258065	0.68316832	0.75498859	4	1	1	0.5	0.75997536	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0001803786394210269	0.80135623	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.18049368552610942	0.0	0.801356	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	0.21820704	0.3828125	0.019607843	0.032258065	0.76237624	0.72858595	4	1	1	0.5	0.69085548	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	6.6540737810900456e-06	0.74885626	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.648856	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	0.10732326	0.28125	1	1	1	0	1	0.25	0.5	0.5	0.20625	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.4435051099774498e-06	0.3671875	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.267188	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	0.097546867	0.26964962	1	1	0.94059406	0.01980198	2	0.5	1	0.5	0.31383091	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.6815725404084576e-07	0.44836824	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.348368	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	0.10411898	0.27604167	0.019607843	1	1	0.32679739	4	1	1	0.5	0.46860703	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.7198854713853794e-05	0.57212521	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.472125	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	20.805788	0.83830492	0.019607843	0.032258065	0.0099009901	0.97941103	4	1	1	0.5	0.9073665	high_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00027469808384539827	0.91751015	high_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.33629305519450853	0.0	0.91751	high_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	10.233148	0.79758523	1	0.38709677	0.10891089	0.50133078	2	0.5	1	0.5	0.66018244	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.4299163391806956e-05	0.7201701	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.35223515567697566	0.0	0.72017	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	2.3939627	0.68963068	1	1	0.23762376	0.25412541	2	0.5	1	0.5	0.51498884	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	7.386557537732293e-06	0.60509477	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.16229387174629314	1.0	0.605095	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	stdlib_marker_lr_pilot	2.5552534	0.69578598	0.019607843	1	0.46534653	0.50501521	4	1	1	0.5	0.6416648	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00028503130651748873	0.70637398	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.17830012068408135	1.0	0.706374	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	286.89984	0.94673295	0.019607843	1	0.099009901	0.62712742	4	1	1	0.5	0.7529103	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0013509693687003886	0.79286091	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.7884929978149708	1.0	0.792861	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	84.240677	0.90625	1	1	0.079207921	0.30693069	0	0	0	0.5	0.38471535	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	6.625624994674374e-08	0.50870978	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.7476975287168122	1.0	0.50871	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	1735.3629	0.98035038	1	0.032258065	0.0099009901	0.65261365	4	1	1	0.5	0.7723769	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.0973567700574965e-06	0.80809802	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	2.2677569655898226	0.0	0.808098	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	1105.7918	0.97561553	0.019607843	0.032258065	0.0099009901	0.97941103	4	1	1	0.5	0.93482862	high_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0007201777522160726	0.93810674	high_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	2.227242119578303	0.0	0.938107	high_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	93.963962	0.91193182	0.019607843	0.032258065	0.11881188	0.9431074	4	1	1	0.5	0.90394007	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0024493846162882216	0.91403273	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.622792029844346	0.0	0.914033	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	28.903399	0.85464015	1	1	0.0099009901	0.330033	0	0	0	0.5	0.38594453	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.0442258941460613e-07	0.51020922	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5083036753088328	1.0	0.510209	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	32.640251	0.85819129	1	0.90322581	0.11881188	0.32598744	0	0	0	0.5	0.38463198	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.4991664161768415e-06	0.50912367	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.6232633487960264	0.0	0.509124	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	22.04789	0.84185606	0.019607843	1	0.079207921	0.63372808	4	1	1	0.5	0.73523525	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00023478816573502639	0.77976964	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5089434612057782	1.0	0.77977	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	63.365327	0.89109848	0.019607843	0.032258065	0.13861386	0.93650674	4	1	1	0.5	0.89647307	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0022287613193862138	0.90826747	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5135192268103069	0.98	0.908267	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	24.866262	0.84777462	1	0.4516129	0.0099009901	0.5128287	1	0.25	0.5	0.5	0.57596928	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.3098561292902827e-07	0.65729767	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5724846814987141	0.0	0.657298	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	22.011206	0.84161932	1	1	0.12871287	0.29042904	0	0	0	0.5	0.36353839	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.4896918152234917e-06	0.49241451	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5140155932427973	1.0	0.492415	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	18.96831	0.83357008	0.019607843	1	0.10891089	0.62382709	4	1	1	0.5	0.72862756	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00022801105237451905	0.77456635	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5731276959761855	0.01	0.774566	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	2.1899816	0.67708333	0.019607843	1	0.23762376	0.5809228	4	1	1	0.5	0.67587807	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0005498344679307579	0.73393162	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.12111043721043774	1.0	0.733932	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.97125409	0.59398674	1	1	0.26732673	0.24422442	0	0	0	0.5	0.29090956	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.9871288530099813e-07	0.43678778	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.12863711427818958	1.0	0.436788	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	8.9867859	0.78977273	1	0.032258065	0.069306931	0.63281167	2	0.5	1	0.5	0.72436038	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.2404997718818896e-05	0.77159058	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.8167188948365964	0.0	0.771591	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	8.7523111	0.78929924	0.019607843	0.032258065	0.15841584	0.92990608	4	1	1	0.5	0.87281289	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00011684496822021948	0.89035732	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.8244393878857189	0.0	0.890357	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.020439829	0.10842803	0.019607843	0.32258065	1	0.55260384	4	1	1	0.5	0.54798752	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.2273533844634617e-05	0.63730574	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.537306	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
